id,person,noc,game
56240,40689,94,33
97126,70169,0,0
23151,16852,2,28
131626,94933,151,21
4553,3398,161,11
66953,48510,3,12
119506,86279,148,21
151372,109093,70,32
93964,67892,3,8
12730,9362,19,6
138059,99513,94,27
95295,68870,87,32
7212,5346,90,6
30370,22173,3,35
165866,119388,79,46
27439,20021,39,19
59364,42976,74,25
54170,39177,60,20
93328,67452,147,12
62684,45401,40,6
144612,104227,130,16
144666,104266,79,17
51306,37151,178,0
73934,53512,163,20
172091,123829,2,0
85771,62048,18,21
173874,125144,102,21
107781,77823,162,25
173221,124682,73,19
102966,74342,14,33
124594,89938,6,8
37583,27367,60,32
78344,56779,200,25
177145,127518,50,33
76400,55309,43,16
120890,87238,14,23
91395,66030,43,14
119772,86488,87,3
79545,57651,27,27
184732,132983,79,19
136458,98364,74,27
162112,116725,29,37
17974,13183,14,1
57629,41721,130,18
181353,130552,60,27
50954,36889,87,34
29125,21264,143,20
53369,38600,10,1
60432,43755,1,14
77463,56114,79,1
114452,82666,72,0
150296,108297,8,10
49647,35980,41,28
25185,18338,73,25
37346,27200,113,12
137327,98979,87,40
53843,38944,14,11
81102,58758,4,29
5137,3829,3,20
171194,123173,22,16
60103,43511,185,25
175215,126123,6,42
115947,83739,129,19
137862,99379,0,12
68642,49717,101,21
88947,64269,18,1
79347,57510,54,19
132082,95254,98,20
8987,6661,14,2
155338,111912,43,21
136893,98660,76,16
184227,132630,147,12
20243,14797,40,37
78896,57183,22,14
138510,99843,73,20
66170,47952,19,11
60208,43585,110,37
112332,81091,105,32
122425,88379,1,13
35964,26194,19,11
173225,124685,102,21
47154,34245,8,38
11162,8252,40,13
88160,63702,160,29
106031,76541,87,46
73394,53130,93,16
45307,32916,73,35
95752,69178,0,28
159245,114744,151,11
168521,121247,50,16
172974,124501,117,27
156494,112791,130,21
59917,43377,14,1
21290,15542,43,26
164075,118116,130,29
116107,83855,70,19
38522,28034,14,21
170341,122568,14,25
109231,78855,29,16
74391,53820,94,26
30558,22303,76,38
95856,69257,94,5
157667,113648,13,9
123242,88966,18,15
107269,77450,87,8
114526,82714,29,26
148897,107283,1,46
28401,20712,193,21
94487,68275,41,37
61693,44674,43,26
116126,83867,70,21
134217,96763,195,26
176478,127024,99,21
45978,33393,161,21
16107,11815,8,35
182400,131311,0,11
66536,48213,75,36
170942,122976,67,21
66346,48077,74,27
82420,59699,147,32
129402,93371,5,40
147675,106411,29,13
110702,79887,11,1
170225,122481,72,20
54646,39541,26,27
172840,124401,3,21
167961,120846,26,26
99354,71756,195,0
11420,8432,180,11
116660,84253,40,3
6494,4818,102,0
121415,87627,43,12
104115,75164,3,39
16849,12361,10,9
175704,126473,120,1
130297,93994,179,20
110135,79491,3,22
68241,49422,87,2
113546,81987,18,20
26646,19418,27,27
36014,26227,10,0
47998,34821,50,47
187231,134716,27,28
26350,19205,14,8
78852,57157,22,5
118555,85601,4,27
121337,87569,75,36
139635,100650,3,19
43877,31889,11,1
103057,74410,14,9
146363,105471,70,7
157090,113242,87,32
21887,15948,14,0
110779,79942,56,16
60062,43483,14,33
109937,79364,3,21
178693,128634,3,16
78350,56785,86,19
102238,73832,102,27
58010,41995,21,19
41609,30222,160,10
44306,32209,26,33
89513,64675,4,10
140390,101180,20,27
150831,108702,3,14
165590,119200,2,46
9947,7360,8,49
12760,9381,8,14
2152,1599,138,19
139889,100829,43,19
110138,79494,3,44
160254,115447,122,1
128059,92407,40,7
178726,128657,94,49
136159,98156,10,19
80634,58426,3,0
136749,98564,148,20
2520,1882,57,12
130040,93816,130,18
171226,123188,99,19
130920,94435,105,1
49314,35753,94,27
110750,79918,101,25
94309,68146,41,39
108644,78449,26,25
32017,23365,92,0
106884,77172,42,27
95058,68703,75,36
40849,29668,3,28
111602,80568,11,20
126248,91120,147,25
14879,10917,90,17
51497,37291,0,1
75219,54436,160,36
116029,83799,70,1
26036,18976,123,36
145663,104957,20,36
101700,73456,3,10
154500,111322,5,2
3128,2364,40,33
100122,72316,0,1
129680,93559,22,13
137644,99218,10,19
105157,75902,217,20
114536,82722,3,25
95733,69164,0,19
102465,73993,22,12
22761,16570,87,19
18344,13447,74,28
126927,91618,87,35
168639,121332,14,0
25983,18933,14,21
57759,41806,94,9
87721,63389,98,11
115942,83735,3,8
106995,77248,3,28
16859,12369,40,23
16002,11732,3,7
21553,15725,41,23
94872,68565,8,28
96408,69652,79,37
107950,77947,22,19
129872,93696,79,43
161045,115989,99,0
26099,19020,43,21
64426,46674,130,15
5290,3937,79,26
103180,74500,14,7
42602,30944,79,13
62076,44943,136,19
121386,87604,2,3
19828,14499,73,7
38119,27757,149,0
136219,98197,3,28
179737,129373,43,1
1105,830,43,20
96364,69624,6,9
89996,65021,94,21
82678,59883,147,11
184352,132725,147,28
145296,104697,3,17
89381,64577,43,19
41,27,5,26
184788,133020,18,20
21157,15450,161,1
42882,31151,207,4
96944,70032,94,36
52440,37961,26,21
130302,93997,97,21
100804,72814,11,16
111106,80188,70,19
131846,95089,130,21
158442,114184,72,42
62842,45509,4,25
185054,133206,2,28
184984,133159,74,25
89217,64465,99,12
68700,49756,5,12
43584,31670,74,35
123358,89056,106,20
108914,78625,74,28
108799,78548,118,33
147575,106340,5,42
146378,105482,70,6
151956,109537,14,36
123346,89047,10,0
91711,66263,148,19
108790,78539,87,11
36192,26359,8,13
139168,100304,41,9
181575,130719,87,46
165644,119238,87,32
64775,46939,48,12
637,475,11,16
134827,97188,69,0
172510,124156,2,25
57885,41896,40,46
72059,52171,41,38
181088,130360,72,26
140467,101233,110,25
57661,41745,75,24
133282,96092,43,0
97276,70272,0,38
116162,83893,70,11
146858,105828,5,13
19340,14162,50,23
128188,92500,86,38
125047,90262,102,34
3832,2868,130,20
48522,35184,22,1
82121,59482,72,9
28781,21000,147,21
46602,33837,43,36
56706,41042,160,28
97964,70743,14,9
142465,102669,3,11
40138,29184,10,16
16795,12322,87,46
54955,39760,2,12
30236,22077,10,12
114152,82447,160,25
156346,112680,98,0
80698,58466,77,26
150266,108277,26,37
163537,117729,73,0
176963,127377,3,32
5340,3970,79,30
41572,30196,8,46
152921,110200,14,35
74835,54149,3,16
71506,51785,147,28
57690,41766,159,6
113782,82171,102,35
33548,24481,40,0
63767,46196,70,35
117443,84798,130,16
124381,89784,70,24
165319,118996,40,20
59089,42786,27,26
31183,22769,3,12
53290,38547,10,25
163075,117397,70,11
181533,130686,195,1
139127,100274,4,41
170259,122507,40,8
40522,29437,3,20
148654,107115,40,46
37381,27228,113,27
155727,112195,86,11
86426,62522,27,27
69828,50558,40,45
69603,50400,0,19
129027,93113,79,29
83362,60360,4,15
129666,93548,73,12
39300,28595,73,21
16443,12053,101,39
65202,47236,7,12
5390,4006,10,16
70437,51007,8,1
103132,74462,6,37
130597,94213,2,12
175683,126461,99,21
23542,17151,43,37
104596,75507,82,19
115200,83219,75,10
27580,20121,202,19
138600,99907,3,43
92944,67184,50,13
14290,10483,79,14
96721,69879,79,2
134294,96819,120,1
73852,53457,147,12
172897,124439,29,20
176888,127325,130,21
75455,54614,0,1
165347,119018,75,24
99209,71649,44,33
23634,17224,14,25
55293,40011,73,11
80711,58478,23,0
2224,1653,27,36
68578,49663,42,33
161757,116494,94,20
62072,44940,44,14
53229,38507,10,28
8190,6085,82,21
118390,85481,1,14
133740,96434,3,14
155796,112245,160,2
158696,114363,94,36
162661,117119,12,1
32092,23429,87,1
82755,59938,147,21
75870,54915,1,13
4651,3466,1,51
95957,69333,3,35
13721,10071,14,19
11450,8457,43,25
71255,51591,30,36
74075,53605,5,15
61312,44396,72,27
84346,61041,18,12
126511,91317,29,32
158483,114208,72,25
15856,11624,157,28
28360,20681,41,21
48492,35167,105,20
160693,115745,44,32
148209,106795,2,16
29652,21653,14,29
46491,33756,73,28
18066,13243,43,1
70891,51347,106,1
164637,118529,6,33
9994,7398,14,14
6935,5140,43,0
2966,2237,4,26
7992,5926,41,11
21087,15396,41,0
20211,14770,73,9
176457,127010,160,9
96546,69748,79,24
13642,10015,10,12
49330,35766,79,1
113322,81814,43,12
174173,125357,204,12
162290,116851,40,0
124551,89908,20,0
46915,34072,161,9
46831,34011,101,11
164653,118541,13,11
28735,20967,147,28
88108,63665,117,28
163965,118034,22,21
84481,61144,79,35
57790,41832,101,20
69468,50303,27,26
7367,5457,66,20
24146,17579,43,28
130575,94192,20,11
34344,25049,204,38
21170,15458,87,21
149273,107556,69,0
112193,80994,87,46
151612,109276,70,32
149393,107646,79,1
116179,83907,70,21
174405,125522,79,9
185473,133517,69,5
7462,5532,167,36
81281,58889,66,20
90394,65294,4,15
155981,112387,10,34
170754,122851,94,11
74384,53818,4,9
169107,121671,13,20
57059,41299,0,19
8668,6429,117,36
29523,21558,6,11
167204,120329,98,21
33400,24367,43,26
152724,110064,40,29
120468,86958,84,28
120782,87167,3,48
148532,107027,40,22
105610,76236,22,16
73615,53283,87,20
61556,44571,40,37
99800,72071,72,10
154957,111638,87,21
185400,133463,94,26
165526,119150,87,1
78682,57037,70,1
166321,119715,2,17
29758,21730,3,44
104157,75193,10,12
105928,76470,87,14
145345,104732,4,15
131460,94813,105,26
73583,53261,209,25
151752,109381,44,46
182037,131057,0,25
41092,29846,3,29
85544,61890,13,36
54638,39536,43,11
126338,91185,87,27
103989,75076,5,5
86776,62761,5,2
150506,108462,14,26
160634,115699,24,11
102776,74202,22,26
141366,101875,50,9
124901,90157,183,1
119415,86216,94,21
121517,87700,85,19
96251,69546,4,37
117913,85129,50,2
178665,128612,130,49
98253,70949,10,21
26730,19484,105,19
34812,25374,21,18
110007,79410,208,1
127736,92186,14,37
73871,53468,147,11
74534,53923,8,47
44358,32245,87,9
107568,77668,29,12
150790,108671,44,9
23069,16792,14,18
16006,11735,3,20
168917,121528,22,21
102141,73760,43,21
104343,75321,10,21
130464,94115,3,30
21856,15932,69,0
125518,90597,13,33
69424,50274,117,33
34294,25016,129,35
93589,67628,147,28
42450,30837,1,32
152422,109861,2,3
29290,21388,87,27
26989,19672,157,20
48379,35080,94,39
86269,62408,98,11
33083,24127,19,27
16661,12223,72,47
50731,36747,41,35
52096,37718,19,0
166647,119940,94,36
93267,67407,43,21
91672,66230,29,9
142595,102762,72,27
147571,106336,130,36
85498,61856,117,43
32386,23638,3,2
122324,88297,8,0
158509,114229,2,1
150713,108617,56,28
167842,120763,40,20
149360,107622,117,0
92596,66918,8,2
88200,63731,2,16
117783,85033,4,9
56261,40705,99,12
142877,102964,3,1
10273,7605,99,1
37175,27077,64,32
179949,129525,2,19
75340,54523,120,17
16202,11885,4,37
75344,54527,120,19
71613,51863,74,28
182989,131744,147,28
84576,61209,87,46
17686,12975,14,14
47715,34639,73,25
122573,88478,79,12
40161,29199,10,20
180832,130165,3,32
6967,5163,43,1
53632,38791,130,19
63094,45692,41,0
68067,49299,5,0
3166,2388,26,12
134594,97038,129,19
185620,133618,22,14
19137,14019,2,19
121573,87744,147,0
411,308,63,21
142622,102783,75,26
118533,85584,40,6
55304,40016,87,13
68410,49537,70,0
107242,77431,44,2
132569,95590,56,11
175306,126188,120,11
25909,18879,8,2
11255,8317,29,37
114767,82898,3,21
38570,28068,185,26
82787,59964,147,11
104044,75119,8,37
59671,43193,72,8
5627,4189,50,2
34684,25281,8,19
66379,48103,72,27
44333,32225,3,20
74963,54248,1,36
78618,56990,72,36
28949,21128,195,19
60159,43553,3,0
162,113,32,36
99748,72036,40,19
87342,63135,18,11
79396,57543,18,21
124191,89648,22,21
125066,90274,29,11
3885,2910,88,37
106468,76859,42,21
29320,21407,120,11
139042,100212,74,27
153820,110855,19,28
76210,55162,87,32
167391,120459,14,12
135722,97849,56,4
28272,20615,193,36
49724,36043,20,44
183510,132128,54,21
185103,133238,80,8
25845,18829,26,35
90170,65135,69,0
153649,110736,41,12
82853,60007,147,28
13665,10032,79,2
66044,47854,10,21
182856,131641,70,0
3363,2526,60,11
142221,102510,43,27
168473,121217,78,29
79611,57694,94,27
166423,119783,87,36
10039,7441,85,36
130675,94268,43,25
156743,112981,5,29
38268,27868,3,11
179150,128947,50,12
12725,9359,160,9
35,22,5,21
19090,13981,8,16
127505,92026,19,16
165662,119252,87,42
112063,80895,87,38
2798,2109,61,28
176451,127005,160,35
121878,87958,30,33
12640,9298,41,25
115100,83146,87,27
68262,49438,40,9
171660,123506,50,28
172509,124155,2,20
139147,100288,2,11
106402,76806,41,25
82175,59518,41,15
40607,29497,26,1
45959,33381,43,28
66403,48122,3,46
31603,23062,50,1
28224,20582,14,19
37185,27082,113,35
171838,123642,8,26
97518,70427,10,28
169955,122288,86,11
69713,50481,202,20
99280,71701,118,16
121876,87956,3,4
151686,109331,27,28
110376,79661,27,9
124846,90114,130,1
186997,134554,10,26
61432,44478,60,20
5922,4412,14,33
13852,10173,8,3
94103,67988,8,12
1772,1323,9,26
32552,23754,43,1
175497,126324,117,31
44516,32359,131,19
142954,103019,27,28
112136,80950,8,3
154184,111100,43,11
185523,133546,117,0
47021,34153,8,38
131413,94777,27,26
185608,133609,75,28
151047,108859,3,5
46583,33824,113,1
61439,44484,3,22
101055,72993,73,11
85895,62141,5,17
159350,114813,75,27
73991,53550,117,27
129687,93566,22,20
48370,35076,40,11
77613,56234,6,42
138370,99747,120,8
87560,63278,18,11
34597,25225,8,1
65692,47593,41,28
84875,61412,120,8
78244,56707,4,35
106991,77245,41,14
16080,11791,130,29
173934,125183,44,46
69183,50114,2,29
75968,54991,79,9
102005,73660,91,21
93418,67516,87,16
77327,56018,29,33
154421,111270,87,35
45028,32722,40,37
155174,111797,43,25
114955,83041,98,11
25103,18275,79,45
6255,4643,70,0
63902,46292,70,12
43074,31291,30,20
132797,95744,19,19
182746,131556,70,28
95618,69087,130,19
125504,90588,3,28
147537,106307,2,33
109166,78808,74,28
75032,54298,147,28
108725,78496,5,16
103069,74420,73,28
55886,40435,139,11
107987,77976,78,1
76977,55744,122,27
112649,81332,10,12
135110,97397,10,27
163191,117482,4,8
155279,111871,74,10
115252,83256,18,1
175828,126550,3,11
1611,1200,74,35
65134,47188,3,31
26655,19426,117,49
139989,100897,3,20
87044,62947,40,21
109173,78813,1,11
30096,21973,87,49
42350,30766,44,9
74873,54182,1,0
91716,66267,90,49
179273,129035,3,33
152780,110104,74,25
148247,106824,40,9
18175,13325,43,12
168378,121149,14,21
89055,64351,73,11
7540,5591,5,34
163232,117509,90,19
145369,104751,87,19
157037,113207,40,1
165549,119168,43,12
81103,58759,4,8
11284,8340,117,16
78826,57140,29,29
36166,26339,14,35
86195,62355,74,35
142383,102614,41,18
39229,28549,13,23
118270,85397,8,34
47612,34572,29,28
97631,70510,75,36
158845,114462,3,14
121839,87930,70,28
56647,40998,43,27
33696,24585,73,1
80753,58508,103,11
170975,123004,105,35
37766,27491,13,37
55499,40165,3,32
134106,96684,8,14
151201,108969,27,24
176745,127228,3,8
186827,134444,2,1
160231,115429,0,0
41877,30423,130,15
29212,21331,86,21
94192,68057,4,0
147868,106546,40,1
159459,114886,40,12
161822,116539,120,21
33005,24070,29,20
43916,31917,11,25
29015,21183,3,15
159450,114879,73,28
35342,25757,3,8
23180,16877,87,46
169775,122161,6,27
148149,106751,72,34
145673,104965,106,27
85016,61508,13,0
53067,38403,26,26
137414,99045,106,20
101086,73016,14,20
171204,123179,14,6
86778,62763,2,12
133407,96182,1,13
139855,100807,195,35
71125,51508,19,28
75557,54687,147,21
118109,85287,42,21
128622,92817,20,35
141336,101856,4,9
1214,910,50,34
180074,129614,2,16
26559,19356,120,18
173174,124649,87,37
117823,85061,77,20
36349,26470,2,19
127964,92353,4,25
94845,68539,8,3
140780,101454,40,19
159449,114878,79,9
159537,114940,13,0
2468,1846,52,21
73967,53536,14,34
83251,60279,172,12
15702,11522,73,11
127782,92220,44,33
11596,8560,27,24
87256,63087,29,19
33466,24419,160,37
117461,84809,27,35
75493,54638,10,11
184067,132513,34,25
59007,42722,150,46
154727,111474,41,25
183117,131838,27,41
18212,13351,169,6
141819,102216,14,33
2459,1839,32,36
18901,13846,14,11
180948,130254,74,42
129929,93737,72,34
37546,27341,8,35
41830,30386,87,16
146664,105697,69,0
153143,110369,117,14
111188,80251,3,8
74751,54083,87,36
127462,91994,3,2
21590,15748,87,36
62699,45411,87,1
2672,2015,57,21
64346,46611,87,46
74581,53957,94,28
125603,90662,0,16
138969,100164,5,19
66649,48295,40,5
115274,83269,4,23
86102,62288,5,12
114603,82772,147,12
28995,21166,1,28
42306,30731,3,37
49372,35792,8,19
100061,72270,27,33
156306,112648,90,8
111927,80801,29,34
94438,68238,50,27
85124,61594,8,46
137357,99001,87,19
27532,20082,6,9
159338,114806,79,23
77748,56329,160,32
89742,64838,70,41
179788,129405,29,36
91761,66298,50,29
141835,102227,40,11
184200,132609,0,0
14407,10571,3,38
162734,117166,48,20
39878,28994,118,27
82294,59611,66,19
162914,117287,70,33
84969,61476,29,14
15903,11656,60,32
14328,10508,3,17
68857,49877,2,21
137521,99128,40,31
163400,117632,0,19
39362,28634,185,12
16869,12378,3,0
69677,50457,202,19
66756,48368,9,20
52706,38153,39,20
5179,3864,79,28
108433,78301,3,35
93506,67570,147,15
78416,56836,11,29
101185,73090,6,11
128017,92382,17,25
98296,70985,10,37
186107,133948,0,28
156877,113087,6,29
67200,48683,4,16
86993,62910,130,25
38111,27750,3,30
85376,61781,18,8
105515,76166,70,0
169752,122141,14,1
173073,124574,29,36
138410,99769,3,25
87637,63326,94,35
5517,4106,1,40
51328,37169,79,19
98958,71466,5,24
42163,30629,44,14
26895,19602,10,27
129443,93398,3,35
129996,93789,29,27
83369,60365,3,14
70261,50876,87,16
49370,35792,8,12
95723,69159,0,21
184570,132870,75,36
150795,108675,47,28
17450,12801,72,36
60325,43673,40,20
35184,25651,101,0
37136,27050,14,14
98271,70963,105,27
110916,80045,94,19
153885,110900,79,46
186970,134535,130,13
132882,95809,19,26
136900,98665,73,12
4673,3483,14,19
8275,6151,111,33
122855,88679,70,41
32663,23833,44,1
127373,91930,64,0
128895,93021,87,36
180924,130235,0,29
82299,59615,183,36
156321,112659,3,44
138401,99766,3,12
140036,100930,26,25
116579,84198,63,25
151457,109158,70,35
117612,84914,87,33
4947,3689,5,46
49801,36099,75,27
162754,117178,4,41
19702,14414,5,46
87452,63205,94,30
62094,44953,3,18
5585,4159,69,5
106198,76657,87,16
107581,77678,27,26
107313,77482,41,7
45444,33008,26,0
63156,45737,0,1
103281,74570,130,18
24583,17907,26,25
31298,22852,43,0
150008,108086,147,28
4498,3352,14,14
167894,120805,72,20
172452,124107,50,2
31531,23006,10,12
139997,100904,87,24
123429,89103,26,28
67734,49054,130,4
109477,79032,43,20
54259,39239,40,7
182872,131653,23,21
3151,2378,3,29
108118,78068,87,16
41685,30280,8,38
78513,56908,2,15
144917,104435,54,19
165153,118891,1,9
78902,57186,8,1
90112,65095,18,1
33956,24771,5,47
60382,43715,27,26
126964,91644,3,29
87888,63517,3,25
14902,10928,48,1
101887,73584,26,16
163290,117553,27,28
183019,131769,0,19
144799,104347,19,0
131703,94990,3,37
130550,94177,14,33
18267,13392,3,16
37288,27161,8,37
9488,7042,3,39
158392,114149,74,39
113549,81990,27,9
55817,40387,73,1
141251,101792,94,33
141270,101803,2,12
93851,67811,147,28
82186,59526,87,38
112712,81383,10,19
52557,38045,14,17
93914,67855,147,20
156225,112584,14,33
38669,28133,8,20
106570,76940,41,13
128743,92908,14,27
125732,90750,22,21
180707,130065,41,24
14138,10375,5,11
28096,20487,69,0
156330,112666,6,35
40182,29215,29,33
98416,71068,10,20
17385,12750,75,28
125910,90877,10,1
130880,94406,73,37
54629,39529,73,11
32638,23815,14,1
114393,82628,72,31
43026,31256,29,27
109887,79333,208,19
49808,36104,43,27
63306,45850,87,12
89588,64729,132,12
130155,93898,40,0
154869,111577,44,2
117775,85028,8,25
26353,19208,105,19
10877,8049,105,21
143269,103238,42,36
162462,116969,29,7
127707,92166,130,8
125131,90313,20,19
52048,37680,130,39
59431,43019,40,6
8413,6245,84,20
9973,7380,41,35
47477,34474,9,33
154144,111074,117,14
8158,6061,153,28
58649,42459,18,1
166040,119513,74,28
186026,133893,0,19
186949,134524,29,16
16345,11983,87,46
182931,131700,86,20
184158,132578,147,12
65912,47746,41,0
135692,97825,43,21
177716,127920,0,20
112532,81246,87,27
177782,127968,94,11
81211,58833,22,40
165291,118982,8,0
94362,68183,130,23
74878,54185,5,11
75094,54344,147,1
108128,78073,18,21
4584,3419,30,36
31914,23285,43,11
163586,117767,0,25
182946,131711,13,35
137301,98961,173,26
68515,49619,86,1
7884,5845,3,27
154715,111470,5,39
145444,104803,162,9
127411,91959,41,29
63126,45717,29,36
151594,109263,70,26
183387,132040,27,23
115981,83762,70,19
119158,86022,70,35
107829,77859,40,12
125693,90724,22,12
69593,50395,0,21
65811,47680,3,4
134600,97041,129,24
145582,104901,122,11
120653,87073,79,26
126601,91374,94,21
148634,107102,130,30
184324,132706,147,21
14332,10509,79,49
99438,71813,4,8
98987,71486,48,21
98843,71375,50,29
29590,21608,29,20
79449,57582,13,8
82586,59812,147,25
74104,53629,79,28
97096,70147,0,28
156517,112807,185,1
167313,120408,7,1
23470,17095,10,34
159112,114653,130,12
130175,93908,8,21
178850,128739,14,1
179759,129387,87,29
185859,133769,0,18
45677,33176,40,11
18354,13454,79,14
174494,125587,14,19
34472,25140,87,46
24084,17535,144,36
175534,126350,8,21
119338,86157,71,27
153322,110502,56,12
147601,106357,72,43
145137,104592,8,21
143410,103333,94,39
82696,59895,147,19
71845,52019,25,1
113556,81995,117,26
82149,59503,24,21
77900,56447,3,2
162636,117098,35,1
127830,92260,40,44
133294,96099,3,12
155907,112330,27,22
73616,53284,3,26
18280,13400,122,20
168123,120957,3,21
36218,26379,50,29
45727,33210,102,28
180871,130197,3,46
3052,2305,14,27
22406,16308,157,19
182388,131302,0,28
47380,34401,29,27
38985,28379,75,26
140218,101061,72,3
112153,80965,3,28
55966,40487,44,13
46540,33792,72,27
75425,54591,0,28
92966,67199,8,29
182515,131390,70,29
90079,65075,27,27
129599,93506,27,33
134279,96808,94,21
110117,79477,3,14
168746,121414,204,12
148160,106757,8,7
151250,109004,3,13
118064,85251,220,21
179755,129385,101,4
89076,64365,74,26
68722,49770,70,35
117649,84938,130,22
156601,112870,73,36
97079,70135,27,32
33760,24625,73,1
88976,64290,3,38
171632,123483,2,21
186211,134021,0,21
23366,17013,101,32
108311,78210,174,1
42851,31127,171,12
2574,1929,47,19
51913,37591,208,1
2197,1634,66,12
65391,47370,148,26
48145,34919,10,0
10806,7998,40,11
162843,117237,70,35
113438,81907,121,12
158035,113906,13,8
31822,23223,73,20
90129,65107,5,25
132731,95689,94,1
183044,131786,202,19
41062,29825,20,0
49976,36224,3,40
127943,92337,19,35
17492,12832,8,25
139646,100658,160,25
157557,113572,3,35
6382,4733,27,28
172646,124256,2,34
76611,55475,3,12
80342,58233,40,29
75167,54397,147,11
183343,132010,67,11
45867,33315,8,21
170194,122457,70,9
1235,922,23,27
7576,5622,40,33
131166,94602,8,23
61788,44747,79,25
71480,51766,147,21
24581,17906,43,21
29352,21433,106,35
3075,2323,7,19
8137,6044,24,1
103462,74689,43,21
177247,127591,3,1
65967,47790,207,28
114225,82499,10,0
65471,47425,101,19
175945,126636,64,33
26277,19154,14,14
116360,84041,56,21
105045,75820,20,35
10038,7440,6,36
22760,16569,41,5
21600,15754,79,13
77962,56495,130,25
46467,33738,117,41
26718,19475,3,35
177924,128069,41,37
118710,85709,12,1
56435,40833,117,5
111329,80355,1,36
30126,21994,164,11
41674,30272,8,35
50039,36268,73,28
8227,6113,14,1
147416,106217,2,40
187125,134644,90,21
88074,63641,117,36
106321,76738,94,9
64275,46560,29,37
57857,41878,130,14
51541,37318,75,35
59955,43404,8,28
96946,70034,18,21
170827,122898,34,12
31178,22765,41,27
179619,129284,3,18
151997,109567,8,21
143536,103423,4,16
150583,108521,56,9
45187,32834,5,13
3596,2698,51,19
60365,43702,7,21
50129,36331,43,25
114829,82950,27,35
43947,31939,11,1
48397,35094,3,20
39746,28901,6,11
15170,11128,117,29
123839,89400,5,41
166544,119870,160,36
48465,35148,113,20
123611,89245,70,27
118195,85342,101,19
100500,72595,41,11
185070,133220,48,12
49964,36216,5,38
163030,117368,70,33
32363,23622,41,41
102075,73711,34,9
25192,18344,73,9
34368,25063,87,1
66635,48284,40,9
77271,55972,26,26
120913,87255,43,0
93874,67829,41,35
76000,55012,79,18
87654,63338,72,45
56254,40698,87,20
79358,57515,4,0
53200,38490,20,1
131428,94790,130,28
9636,7145,41,1
145675,104967,20,16
77580,56208,90,15
29005,21175,1,13
42004,30510,8,4
124609,89952,8,34
86608,62647,27,33
122759,88610,42,1
167254,120364,0,1
40006,29085,3,13
113036,81606,101,34
173312,124746,69,0
95476,69004,195,37
107528,77634,25,2
85619,61940,5,25
154835,111547,2,19
172449,124104,2,25
10949,8107,41,41
102710,74156,72,25
105103,75862,14,19
77187,55903,1,2
181276,130500,94,38
159814,115131,77,11
158429,114176,130,34
100548,72629,43,26
44141,32097,11,12
39512,28733,43,21
143621,103485,132,0
154081,111028,18,15
165663,119253,101,33
155789,112242,73,20
171053,123061,14,9
167427,120487,4,9
2787,2103,57,25
50952,36888,87,41
180337,129804,40,13
138848,100075,73,33
140148,101013,18,18
70504,51060,11,37
25833,18818,14,28
135457,97653,160,36
117070,84543,2,34
16779,12310,8,5
46153,33522,138,28
32282,23566,6,30
124382,89785,70,12
175962,126645,72,8
168807,121456,41,21
36098,26295,106,7
75394,54565,147,26
116673,84261,69,5
144328,104010,10,0
179127,128930,207,24
123499,89163,42,11
2952,2227,9,11
174677,125719,14,12
35136,25618,41,11
177143,127517,79,46
58228,42145,197,1
169987,122309,27,24
166609,119915,69,0
108536,78373,14,9
66714,48344,3,18
61197,44305,2,22
16547,12135,14,8
77558,56190,117,35
64203,46513,98,11
1064,798,94,45
149955,108048,18,17
168161,120983,3,11
79328,57496,21,11
146450,105537,87,19
164629,118524,65,21
130355,94037,14,39
141174,101744,20,35
27993,20410,27,32
169043,121623,22,12
5335,3968,79,9
144692,104282,4,25
26588,19376,14,33
76339,55257,3,21
22016,16037,43,37
15626,11468,74,4
115396,83356,200,25
145644,104943,10,11
84267,60982,69,5
131907,95129,2,27
30898,22558,73,20
140369,101165,105,21
11383,8406,34,28
24946,18160,14,19
77348,56033,78,26
172125,123856,50,9
113468,81933,14,14
62230,45050,4,37
10710,7925,87,29
24874,18107,14,27
172739,124326,43,12
55063,39845,34,32
135393,97611,160,23
48942,35472,43,27
105027,75808,50,30
130809,94356,14,38
2700,2035,47,28
174115,125311,25,29
103649,74820,2,21
163155,117459,98,20
89721,64823,72,9
2590,1944,32,19
157333,113417,56,19
170853,122913,19,19
58474,42330,26,19
66091,47892,110,25
109889,79335,29,27
132668,95646,27,9
102194,73798,14,18
48664,35281,130,1
181445,130621,19,21
18709,13705,14,18
161418,116260,136,25
162824,117226,29,0
51706,37449,70,33
182402,131312,0,0
126560,91345,54,12
181329,130537,5,17
91548,66141,87,35
9242,6855,148,32
62193,45027,120,21
73825,53438,147,25
52308,37870,14,11
117818,85059,21,21
71514,51792,147,11
25427,18514,20,19
50222,36391,3,21
162680,117132,29,8
107173,77377,41,0
131874,95111,40,32
149076,107420,3,13
51728,37461,70,35
66428,48136,29,26
58658,42466,6,27
69573,50379,202,28
77495,56141,40,19
173220,124682,73,21
107409,77553,87,13
141726,102144,3,24
98125,70857,39,12
186560,134260,151,12
162628,117093,11,16
97714,70565,87,2
122373,88338,41,28
176783,127253,79,32
27805,20282,0,21
44818,32568,24,14
678,508,72,20
169586,122018,41,21
154403,111255,117,37
95302,68874,44,21
10331,7648,27,31
160619,115691,7,29
107510,77622,45,19
30279,22109,41,48
28009,20425,18,15
163170,117469,4,27
